,mean_dor,ne_size,dtype
1725,2.7576678900981033,399,higher
1726,2.7194584281246303,83,higher
1727,2.724595196407814,81,higher
1728,2.7306546852885525,71,higher
1729,2.735556807435346,83,higher
1730,2.6998566816289027,70,higher
1731,2.7198274591832012,74,higher
1732,2.7343339985679527,72,higher
1733,2.7149359455474005,75,higher
1734,2.699858821278441,67,higher
1735,2.736399928270065,73,higher
1736,2.712129225393232,70,higher
1737,2.735645575437895,76,higher
1738,2.7376574495299537,68,higher
1739,2.7112613402345085,82,higher
1740,2.7141270238224053,80,higher
1741,2.7173686887281217,70,higher
1742,2.743175694888287,85,higher
1743,2.7018873920922455,73,higher
1744,2.71572938893864,77,higher
1745,2.712887370206687,389,higher
1746,2.709491502642141,69,higher
1747,2.7125213799978547,85,higher
1748,2.73032476772711,77,higher
1749,2.7284031386788277,76,higher
1750,2.7154216618032727,74,higher
1751,2.742356929970946,72,higher
1752,2.7218783386015977,77,higher
1753,2.7239185744635384,73,higher
1754,2.728193979968772,71,higher
1755,2.717570300969347,77,higher
1756,2.719490265605553,71,higher
1757,2.7157177603646163,75,higher
1758,2.7201393690880655,75,higher
1759,2.6797275475846902,74,higher
1760,2.721328773990692,74,higher
1761,2.768045208484805,78,higher
1762,2.7233301040080917,399,higher
1763,2.6820650909936625,397,higher
1764,2.734444938041656,76,higher
1765,2.71437656565415,79,higher
1766,2.7231580890951785,72,higher
1767,2.709922188994157,66,higher
1768,2.7079800873033952,78,higher
1769,2.7365957336415216,83,higher
1770,2.725693786380743,108,higher
1771,2.7667484912962244,68,higher
1772,2.7209291653169205,72,higher
1773,2.749751343798963,71,higher
1774,2.713490420322718,66,higher
1775,2.7311878434912313,84,higher
1776,2.7207204492853956,67,higher
1777,2.7403824731988164,71,higher
1778,2.740258132424455,79,higher
1779,2.7558787837426246,75,higher
1780,2.7212303940000195,73,higher
1781,2.7179189544814344,72,higher
1782,2.7241466847315703,67,higher
1783,2.733049422007767,76,higher
1784,2.7182274811884577,74,higher
1785,2.7308054258430725,112,higher
1786,2.7294833623338306,113,higher
1787,2.72816567170516,74,higher
1788,2.7426677338284895,78,higher
1789,2.695935032816592,70,higher
1790,2.7154598797753926,79,higher
1791,2.6997695961837405,70,higher
1792,2.7271880565110815,71,higher
1793,2.7309248613287673,72,higher
1794,2.7366458377008946,81,higher
1795,2.7082507113131338,81,higher
1796,2.7213135954767202,67,higher
1797,2.7160308978604712,72,higher
1798,2.70333161979613,84,higher
1799,2.734783470430778,73,higher
1800,2.7396123524315743,111,higher
1801,2.739764529249372,384,higher
1802,2.713828573360749,73,higher
1803,2.698827276056988,77,higher
1804,2.6997957601835476,71,higher
1805,2.695499898789925,71,higher
1806,2.7494280955065267,75,higher
1807,2.722602838638618,84,higher
1808,2.6949437087307606,74,higher
1809,2.7606690253749075,75,higher
1810,2.7343418638735852,75,higher
1811,2.680673634674459,81,higher
1812,2.741612763290696,74,higher
1813,2.766637590418461,67,higher
1814,2.7142553426295413,68,higher
1815,2.731448034889491,70,higher
1816,2.7419976868494835,89,higher
1817,2.7172473864334328,75,higher
1818,2.701934745052448,95,higher
1819,2.7460559460952116,73,higher
1820,2.7207841399563586,75,higher
1821,2.75950189221535,69,higher
1822,2.6881422744536407,69,higher
1823,2.7317326169143215,72,higher
1824,2.7154780334342083,79,higher
1825,2.7174373327446224,89,higher
1826,2.697280900664359,74,higher
1827,2.685281692242484,81,higher
1828,2.740275057271593,76,higher
1829,2.7157732486794677,76,higher
1830,2.7230032111774514,75,higher
1831,2.693666150964287,78,higher
1832,2.724697676495649,70,higher
1833,2.704324570239357,402,higher
1834,2.734604378575843,75,higher
1835,2.710813619143848,74,higher
1836,2.730304476472315,109,higher
1837,2.7325291191882024,79,higher
1838,2.742548061501781,86,higher
1839,2.7474695792364963,74,higher
1840,2.737060193728076,78,higher
1841,2.718960039662202,82,higher
1842,2.6995390357158064,117,higher
1843,2.7111827559306545,78,higher
1844,2.7289085205782375,69,higher
1845,2.72603530157052,67,higher
1846,2.7292032404001025,79,higher
1847,2.7497162211161887,71,higher
1848,2.7060690624995587,72,higher
1849,2.696410045499681,79,higher
1850,2.690235285819288,90,higher
1851,2.725681867366249,71,higher
1852,2.7165422575197007,69,higher
1853,2.7111921389400795,69,higher
1854,2.720773531314601,79,higher
1855,2.7070125959616362,68,higher
1856,2.7194397159182304,388,higher
1857,2.7161152308789958,85,higher
1858,2.7180169593703427,73,higher
1859,2.697217287145232,63,higher
1860,2.727919195622421,76,higher
1861,2.681246286109316,71,higher
1862,2.7345649276091692,71,higher
1863,2.712848184369644,73,higher
1864,2.717676100967792,81,higher
1865,2.7356943796480135,85,higher
1866,2.7145731849494927,73,higher
1867,2.7170912916402896,74,higher
1868,2.7233954809642094,72,higher
1869,2.7020148903356924,70,higher
1870,2.7220756999609614,73,higher
1871,2.7217169214209234,74,higher
1872,2.732901207040011,103,higher
1873,2.714797716971629,74,higher
1874,2.7162183055040194,72,higher
1875,2.725214938606627,72,higher
1876,2.7478514115307715,81,higher
1877,2.7092089294029904,72,higher
1878,2.7435691792929244,72,higher
1879,2.741952727259745,76,higher
1880,2.7074705379614983,108,higher
1881,2.7382288527946788,67,higher
1882,2.735749757773342,78,higher
1883,2.725302847313717,79,higher
1884,2.71271730914588,103,higher
1885,2.760008319663922,78,higher
1886,2.7084195714962314,67,higher
1887,2.7020268429385252,71,higher
1888,2.683652535062002,71,higher
1889,2.6890975248281554,89,higher
1890,2.701081325645444,82,higher
1891,2.7363964706794808,73,higher
1892,2.717137982407133,72,higher
1893,2.724509630706532,74,higher
1894,2.6885181680877817,69,higher
1895,2.6849615233273965,81,higher
1896,2.708610656738329,77,higher
1897,2.7079385385776362,75,higher
1898,2.703487536131646,71,higher
1899,2.7182717855375578,69,higher
1900,2.7185248625579153,69,higher
1901,2.728524987652333,77,higher
1902,2.7318228172469765,106,higher
1903,2.761484502277026,76,higher
1904,2.7123180915645944,104,higher
1905,2.6971478627528223,70,higher
1906,2.6961594964689684,78,higher
1907,2.7546222337782478,75,higher
1908,2.7090254684724724,81,higher
1909,2.7029531421614568,72,higher
1910,2.733840670362388,68,higher
1911,2.754057523392499,73,higher
1912,2.73362238423214,76,higher
1913,2.7273853629934046,71,higher
1914,2.7612422165938306,71,higher
1915,2.745529315451707,70,higher
1916,2.7234558977417556,71,higher
1917,2.7295985330187214,399,higher
1918,2.721185366865115,72,higher
1919,2.7014084096845785,94,higher
1920,2.7273412644372366,79,higher
1921,2.7323549802185902,69,higher
1922,2.721142327524356,68,higher
1923,2.736706694689888,73,higher
1924,2.7104759481261076,66,higher
1925,2.723939571866982,91,higher
1926,2.7137847838486624,88,higher
1927,2.7579503339463587,80,higher
1928,2.738240974450617,79,higher
1929,2.7007799936738186,73,higher
1930,2.7073657986192012,76,higher
1931,2.74327224299785,81,higher
1932,2.7230979625099727,72,higher
1933,2.713388276852973,71,higher
1934,2.731453500940606,76,higher
1935,2.712983033140705,75,higher
1936,2.7038409288255507,73,higher
1937,2.748291067215788,74,higher
1938,2.7620414806007463,109,higher
1939,2.7388691179943496,73,higher
1940,2.7100021880097067,69,higher
1941,2.7546156825818287,77,higher
1942,2.722123574098139,75,higher
1943,2.729308007503496,67,higher
1944,2.7118883726683713,73,higher
1945,2.7354899975719262,74,higher
1946,2.757227947150745,69,higher
1947,2.7213610644437707,72,higher
1948,2.7375469244092416,78,higher
1949,2.7448911307403625,79,higher
1950,2.735381696962198,67,higher
1951,2.750340661908374,72,higher
1952,2.7337704777792196,79,higher
1953,2.7095930552607017,73,higher
1954,2.726243217471287,79,higher
1955,2.759248093176664,81,higher
1956,2.72214462297831,70,higher
1957,2.7130655547322213,66,higher
1958,2.7168757012706446,76,higher
1959,2.7311764342164757,84,higher
1960,2.6960633826781963,75,higher
1961,2.752655781922661,68,higher
1962,2.698973235376422,87,higher
1963,2.736444244623098,71,higher
1964,2.710031503340206,115,higher
1965,2.716189306757952,79,higher
1966,2.718723190022127,73,higher
1967,2.7309605674383994,390,higher
1968,2.7477257947843943,86,higher
1969,2.7198537436984163,74,higher
1970,2.7310150386838603,76,higher
1971,2.729061417843146,77,higher
1972,2.7362432851712453,108,higher
1973,2.739261218770119,105,higher
1974,2.6733044169834677,73,higher
1975,2.695044978200275,77,higher
1976,2.706609710104438,75,higher
1977,2.7212231762830985,71,higher
1978,2.7270982672448136,68,higher
1979,2.7263052849192526,72,higher
1980,2.7184118657322522,71,higher
1981,2.7569214024111948,74,higher
1982,2.720150187694047,72,higher
1983,2.7322390067137965,121,higher
1984,2.7260916712606282,71,higher
1985,2.750501908052984,74,higher
1986,2.7403450917649703,74,higher
1987,2.6998305053015352,76,higher
1988,2.7168974855832553,68,higher
1989,2.717767433995504,73,higher
1990,2.743197735616282,74,higher
1991,2.679316064798793,78,higher
1992,2.728554031730261,70,higher
1993,2.7312799838995523,79,higher
1994,2.741075379646808,82,higher
1995,2.7179355157452574,75,higher
1996,2.731379338522195,389,higher
1997,2.699689585968842,73,higher
1998,2.7344791531061796,77,higher
1999,2.6984230739218447,432,higher
