,stype,scope_size,expanded
5353,complex,63,False
5354,complex,61,False
5355,complex,61,False
5356,complex,63,False
5357,complex,57,False
5358,complex,54,False
5359,complex,62,False
5360,complex,59,False
5361,complex,59,False
5362,complex,60,False
5363,complex,63,False
5364,complex,57,False
5365,complex,55,False
5366,complex,59,False
5367,complex,58,False
5368,complex,58,False
5369,complex,65,False
5370,complex,57,False
5371,complex,60,False
5372,complex,67,False
5373,complex,56,False
5374,complex,64,False
5375,complex,57,False
5376,complex,59,False
5377,complex,58,False
5378,complex,55,False
5379,complex,57,False
5380,complex,55,False
5381,complex,61,False
5382,complex,62,False
5383,complex,59,False
5384,complex,59,False
5385,complex,55,False
5386,complex,61,False
5387,complex,58,False
5388,complex,55,False
5389,complex,55,False
5390,complex,65,False
5391,complex,59,False
5392,complex,63,False
5393,complex,59,False
5394,complex,59,False
5395,complex,62,False
5396,complex,381,False
5397,complex,62,False
5398,complex,58,False
5399,complex,59,False
5400,complex,57,False
5401,complex,57,False
5402,complex,62,False
5403,complex,55,False
5404,complex,58,False
5405,complex,58,False
5406,complex,58,False
5407,complex,57,False
5408,complex,58,False
5409,complex,62,False
5410,complex,64,False
5411,complex,57,False
5412,complex,60,False
5413,complex,381,False
5414,complex,56,False
5415,complex,384,False
5416,complex,378,False
5417,complex,58,False
5418,complex,57,False
5419,complex,60,False
5420,complex,60,False
5421,complex,56,False
5422,complex,58,False
5423,complex,58,False
5424,complex,56,False
5425,complex,57,False
5426,complex,57,False
5427,complex,60,False
5428,complex,59,False
5429,complex,64,False
5430,complex,376,False
5431,complex,57,False
5432,complex,57,False
5433,complex,58,False
5434,complex,55,False
5435,complex,58,False
5436,complex,56,False
5437,complex,60,False
5438,complex,55,False
5439,complex,376,False
5440,complex,60,False
5441,complex,64,False
5442,complex,71,False
5443,complex,59,False
5444,complex,65,False
5445,complex,60,False
5446,complex,62,False
5447,complex,55,False
5448,complex,59,False
5449,complex,59,False
5450,complex,57,False
5451,complex,55,False
5452,complex,66,False
5453,complex,56,False
5454,complex,59,False
5455,complex,60,False
5456,complex,375,False
5457,complex,58,False
5458,complex,57,False
5459,complex,58,False
5460,complex,63,False
5461,complex,57,False
5462,complex,55,False
5463,complex,63,False
5464,complex,54,False
5465,complex,62,False
5466,complex,60,False
5467,complex,64,False
5468,complex,62,False
5469,complex,59,False
5470,complex,56,False
5471,complex,62,False
5472,complex,58,False
5473,complex,63,False
5474,complex,57,False
5475,complex,74,False
5476,complex,57,False
5477,complex,57,False
5478,complex,55,False
5479,complex,57,False
5480,complex,58,False
5481,complex,60,False
5482,complex,56,False
5483,complex,58,False
5484,complex,58,False
5485,complex,57,False
5486,complex,59,False
5487,complex,67,False
5488,complex,64,False
5489,complex,382,False
5490,complex,60,False
5491,complex,58,False
5492,complex,58,False
5493,complex,61,False
5494,complex,60,False
5495,complex,59,False
5496,complex,62,False
5497,complex,64,False
5498,complex,62,False
5499,complex,58,False
5500,complex,59,False
5501,complex,64,False
5502,complex,61,False
5503,complex,57,False
5504,complex,61,False
5505,complex,57,False
5506,complex,61,False
5507,complex,58,False
5508,complex,62,False
5509,complex,60,False
5510,complex,58,False
5511,complex,57,False
5512,complex,59,False
5513,complex,65,False
5514,complex,57,False
5515,complex,58,False
5516,complex,58,False
5517,complex,378,False
5518,complex,61,False
5519,complex,61,False
5520,complex,58,False
5521,complex,57,False
5522,complex,59,False
5523,complex,56,False
5524,complex,62,False
5525,complex,61,False
5526,complex,55,False
5527,complex,378,False
5528,complex,71,False
5529,complex,55,False
5530,complex,55,False
5531,complex,58,False
5532,complex,379,False
5533,complex,57,False
5534,complex,55,False
5535,complex,62,False
5536,complex,57,False
5537,complex,63,False
5538,complex,65,False
5539,complex,384,False
5540,complex,59,False
5541,complex,57,False
5542,complex,57,False
5543,complex,375,False
5544,complex,58,False
5545,complex,55,False
5546,complex,61,False
5547,complex,63,False
5548,complex,72,False
5549,complex,379,False
5550,complex,57,False
5551,complex,54,False
5552,complex,59,False
5553,complex,56,False
5554,complex,63,False
5555,complex,61,False
5556,complex,58,False
5557,complex,65,False
5558,complex,57,False
5559,complex,69,False
5560,complex,57,False
5561,complex,63,False
5562,complex,62,False
5563,complex,60,False
5564,complex,54,False
5565,complex,58,False
5566,complex,56,False
5567,complex,58,False
5568,complex,57,False
5569,complex,57,False
5570,complex,388,False
5571,complex,62,False
5572,complex,59,False
5573,complex,58,False
5574,complex,57,False
5575,complex,56,False
5576,complex,61,False
5577,complex,390,False
5578,complex,61,False
5579,complex,57,False
5580,complex,64,False
5581,complex,57,False
5582,complex,57,False
5583,complex,61,False
5584,complex,376,False
5585,complex,65,False
5586,complex,378,False
5587,complex,54,False
5588,complex,58,False
5589,complex,57,False
5590,complex,56,False
5591,complex,55,False
5592,complex,67,False
5593,complex,60,False
5594,complex,62,False
5595,complex,57,False
5596,complex,57,False
5597,complex,60,False
5598,complex,59,False
5599,complex,60,False
5600,complex,61,False
5601,complex,58,False
5602,complex,63,False
5603,complex,60,False
5604,complex,66,False
5605,complex,379,False
5606,complex,61,False
5607,complex,64,False
5608,complex,58,False
5609,complex,56,False
5610,complex,57,False
5611,complex,58,False
5612,complex,57,False
5613,complex,60,False
5614,complex,58,False
5615,complex,57,False
5616,complex,58,False
5617,complex,58,False
5618,complex,61,False
5619,complex,65,False
5620,complex,61,False
5621,complex,55,False
5622,complex,57,False
5623,complex,57,False
5624,complex,57,False
5625,complex,62,False
5626,complex,63,False
5627,complex,63,False
5628,complex,58,False
5629,complex,57,False
5630,complex,57,False
5631,complex,61,False
5632,complex,60,False
5633,complex,56,False
5634,complex,58,False
5635,complex,56,False
5636,complex,59,False
5637,complex,59,False
5638,complex,56,False
5639,complex,61,False
5640,complex,56,False
5641,complex,56,False
5642,complex,61,False
5643,complex,378,False
5644,complex,382,False
5645,complex,55,False
5646,complex,56,False
5647,complex,385,False
5648,complex,59,False
5649,complex,56,False
5650,complex,57,False
5651,complex,62,False
5652,complex,56,False
5653,complex,62,False
5654,complex,60,False
5655,complex,58,False
5656,complex,59,False
5657,complex,58,False
5658,complex,58,False
5659,complex,55,False
5660,complex,55,False
5661,complex,55,False
5662,complex,60,False
5663,complex,60,False
5664,complex,63,False
5665,complex,392,False
5666,complex,56,False
5667,complex,59,False
5668,complex,59,False
5669,complex,59,False
5670,complex,59,False
5671,complex,58,False
5672,complex,61,False
5673,complex,55,False
5674,complex,58,False
5675,complex,68,False
5676,complex,57,False
5677,complex,67,False
5678,complex,62,False
5679,complex,58,False
5680,complex,61,False
5681,complex,60,False
5682,complex,56,False
5683,complex,56,False
5684,complex,60,False
5685,complex,378,False
5686,complex,376,False
5687,complex,58,False
5688,complex,55,False
5689,complex,61,False
5690,complex,385,False
5691,complex,58,False
5692,complex,55,False
5693,complex,56,False
5694,complex,66,False
5695,complex,58,False
5696,complex,55,False
5697,complex,59,False
5698,complex,56,False
5699,complex,58,False
5700,complex,57,False
5701,complex,56,False
5702,complex,65,False
5703,complex,57,False
5704,complex,55,False
5705,complex,61,False
5706,complex,60,False
5707,complex,399,False
5708,complex,64,False
5709,complex,61,False
5710,complex,58,False
5711,complex,58,False
5712,complex,57,False
5713,complex,58,False
5714,complex,58,False
5715,complex,57,False
5716,complex,57,False
5717,complex,59,False
5718,complex,58,False
5719,complex,55,False
5720,complex,57,False
5721,complex,63,False
5722,complex,56,False
5723,complex,57,False
5724,complex,58,False
5725,complex,61,False
5726,complex,70,False
5727,complex,379,False
5728,complex,56,False
5729,complex,62,False
5730,complex,54,False
5731,complex,60,False
5732,complex,60,False
5733,complex,57,False
5734,complex,55,False
5735,complex,61,False
5736,complex,55,False
5737,complex,61,False
5738,complex,59,False
5739,complex,68,False
5740,complex,60,False
5741,complex,389,False
5742,complex,59,False
5743,complex,55,False
5744,complex,56,False
5745,complex,56,False
5746,complex,58,False
5747,complex,67,False
5748,complex,55,False
5749,complex,58,False
5750,complex,58,False
5751,complex,59,False
5752,complex,62,False
5753,complex,62,False
5754,complex,62,False
5755,complex,61,False
5756,complex,56,False
5757,complex,61,False
5758,complex,61,False
5759,complex,61,False
5760,complex,58,False
5761,complex,67,False
5762,complex,60,False
5763,complex,60,False
5764,complex,57,False
5765,complex,57,False
5766,complex,57,False
5767,complex,60,False
5768,complex,57,False
5769,complex,61,False
5770,complex,60,False
5771,complex,58,False
5772,complex,378,False
5773,complex,379,False
5774,complex,62,False
5775,complex,56,False
5776,complex,57,False
5777,complex,63,False
5778,complex,56,False
5779,complex,58,False
5780,complex,55,False
5781,complex,56,False
5782,complex,378,False
5783,complex,55,False
5784,complex,59,False
5785,complex,61,False
5786,complex,56,False
5787,complex,57,False
5788,complex,60,False
5789,complex,57,False
5790,complex,57,False
5791,complex,55,False
5792,complex,57,False
5793,complex,62,False
5794,complex,60,False
5795,complex,60,False
5796,complex,61,False
5797,complex,57,False
5798,complex,58,False
5799,complex,57,False
5800,complex,60,False
5801,complex,63,False
5802,complex,58,False
5803,complex,65,False
5804,complex,57,False
5805,complex,60,False
5806,complex,57,False
5807,complex,60,False
5808,complex,58,False
5809,complex,63,False
5810,complex,377,False
5811,complex,60,False
5812,complex,57,False
5813,complex,56,False
5814,complex,56,False
5815,complex,65,False
5816,complex,56,False
5817,complex,55,False
5818,complex,56,False
5819,complex,59,False
5820,complex,61,False
5821,complex,63,False
5822,complex,67,False
5823,complex,58,False
5824,complex,58,False
5825,complex,60,False
5826,complex,59,False
5827,complex,60,False
5828,complex,61,False
5829,complex,56,False
5830,complex,64,False
5831,complex,59,False
5832,complex,58,False
5833,complex,56,False
5834,complex,63,False
5835,complex,56,False
5836,complex,62,False
5837,complex,56,False
5838,complex,62,False
5839,complex,383,False
5840,complex,57,False
5841,complex,56,False
5842,complex,56,False
5843,complex,56,False
5844,complex,58,False
5845,complex,59,False
5846,complex,58,False
5847,complex,60,False
5848,complex,61,False
5849,complex,381,False
5850,complex,59,False
5851,complex,60,False
5852,complex,57,False
5853,complex,69,False
5854,complex,56,False
5855,complex,63,False
5856,complex,66,False
5857,complex,58,False
5858,complex,60,False
5859,complex,60,False
5860,complex,381,False
5861,complex,60,False
5862,complex,56,False
5863,complex,57,False
5864,complex,55,False
5865,complex,58,False
5866,complex,57,False
5867,complex,73,False
5868,complex,379,False
5869,complex,56,False
5870,complex,61,False
5871,complex,62,False
5872,complex,58,False
5873,complex,55,False
5874,complex,58,False
5875,complex,62,False
5876,complex,59,False
5877,complex,63,False
5878,complex,56,False
5879,complex,61,False
5880,complex,55,False
5881,complex,57,False
5882,complex,58,False
5883,complex,64,False
5884,complex,57,False
5885,complex,56,False
5886,complex,59,False
5887,complex,62,False
5888,complex,61,False
5889,complex,55,False
5890,complex,63,False
5891,complex,56,False
5892,complex,54,False
5893,complex,61,False
5894,complex,59,False
5895,complex,58,False
5896,complex,60,False
5897,complex,56,False
5898,complex,57,False
5899,complex,63,False
5900,complex,56,False
5901,complex,60,False
5902,complex,376,False
5903,complex,59,False
5904,complex,59,False
5905,complex,60,False
5906,complex,58,False
5907,complex,58,False
5908,complex,61,False
5909,complex,57,False
5910,complex,56,False
5911,complex,61,False
5912,complex,375,False
5913,complex,62,False
5914,complex,59,False
5915,complex,58,False
5916,complex,67,False
5917,complex,375,False
5918,complex,56,False
5919,complex,61,False
5920,complex,55,False
5921,complex,67,False
5922,complex,57,False
5923,complex,56,False
5924,complex,57,False
5925,complex,57,False
5926,complex,64,False
5927,complex,62,False
5928,complex,57,False
5929,complex,61,False
5930,complex,57,False
5931,complex,61,False
5932,complex,57,False
5933,complex,57,False
5934,complex,60,False
5935,complex,57,False
5936,complex,62,False
5937,complex,58,False
5938,complex,57,False
5939,complex,62,False
5940,complex,57,False
5941,complex,55,False
5942,complex,57,False
5943,complex,59,False
5944,complex,56,False
5945,complex,61,False
5946,complex,60,False
5947,complex,64,False
5948,complex,55,False
5949,complex,58,False
5950,complex,62,False
5951,complex,57,False
5952,complex,56,False
5953,complex,59,False
5954,complex,59,False
5955,complex,57,False
5956,complex,61,False
5957,complex,57,False
5958,complex,59,False
5959,complex,58,False
5960,complex,58,False
5961,complex,57,False
5962,complex,58,False
5963,complex,56,False
5964,complex,65,False
5965,complex,54,False
5966,complex,65,False
5967,complex,67,False
5968,complex,57,False
5969,complex,59,False
5970,complex,61,False
5971,complex,386,False
5972,complex,57,False
5973,complex,58,False
5974,complex,392,False
5975,complex,57,False
5976,complex,61,False
5977,complex,58,False
5978,complex,61,False
5979,complex,59,False
5980,complex,62,False
5981,complex,64,False
5982,complex,60,False
5983,complex,62,False
5984,complex,64,False
5985,complex,58,False
5986,complex,56,False
5987,complex,56,False
5988,complex,61,False
5989,complex,63,False
5990,complex,58,False
5991,complex,60,False
5992,complex,64,False
5993,complex,56,False
5994,complex,61,False
5995,complex,66,False
5996,complex,57,False
5997,complex,55,False
5998,complex,60,False
5999,complex,57,False
6000,complex,62,False
6001,complex,58,False
6002,complex,59,False
6003,complex,60,False
6004,complex,376,False
6005,complex,57,False
6006,complex,58,False
6007,complex,62,False
6008,complex,60,False
6009,complex,65,False
6010,complex,58,False
6011,complex,55,False
6012,complex,62,False
6013,complex,61,False
6014,complex,58,False
6015,complex,57,False
6016,complex,69,False
6017,complex,60,False
6018,complex,62,False
6019,complex,60,False
6020,complex,61,False
6021,complex,63,False
6022,complex,59,False
6023,complex,59,False
6024,complex,60,False
6025,complex,56,False
6026,complex,58,False
6027,complex,57,False
6028,complex,56,False
6029,complex,63,False
6030,complex,60,False
6031,complex,57,False
6032,complex,58,False
6033,complex,58,False
6034,complex,61,False
6035,complex,57,False
6036,complex,61,False
6037,complex,377,False
6038,complex,59,False
6039,complex,56,False
6040,complex,60,False
6041,complex,60,False
6042,complex,55,False
6043,complex,66,False
6044,complex,381,False
6045,complex,55,False
6046,complex,62,False
6047,complex,57,False
6048,complex,66,False
6049,complex,57,False
6050,complex,64,False
6051,complex,59,False
6052,complex,61,False
6053,complex,58,False
6054,complex,59,False
6055,complex,64,False
6056,complex,62,False
6057,complex,60,False
6058,complex,59,False
6059,complex,57,False
6060,complex,55,False
6061,complex,58,False
6062,complex,57,False
6063,complex,58,False
6064,complex,58,False
6065,complex,58,False
6066,complex,59,False
6067,complex,56,False
6068,complex,59,False
6069,complex,394,False
6070,complex,65,False
6071,complex,391,False
6072,complex,57,False
6073,complex,383,False
6074,complex,61,False
6075,complex,55,False
6076,complex,55,False
6077,complex,58,False
6078,complex,377,False
6079,complex,58,False
6080,complex,58,False
6081,complex,64,False
6082,complex,56,False
6083,complex,54,False
6084,complex,63,False
6085,complex,62,False
6086,complex,63,False
6087,complex,68,False
6088,complex,58,False
6089,complex,58,False
6090,complex,54,False
6091,complex,60,False
6092,complex,58,False
6093,complex,57,False
6094,complex,57,False
6095,complex,58,False
6096,complex,68,False
6097,complex,65,False
6098,complex,63,False
6099,complex,58,False
6100,complex,60,False
6101,complex,58,False
6102,complex,59,False
6103,complex,62,False
6104,complex,57,False
6105,complex,60,False
6106,complex,60,False
6107,complex,62,False
6108,complex,57,False
6109,complex,63,False
6110,complex,380,False
6111,complex,58,False
6112,complex,59,False
6113,complex,58,False
6114,complex,57,False
6115,complex,55,False
6116,complex,57,False
6117,complex,58,False
6118,complex,63,False
6119,complex,65,False
6120,complex,60,False
6121,complex,59,False
6122,complex,58,False
6123,complex,58,False
6124,complex,57,False
6125,complex,64,False
6126,complex,61,False
6127,complex,64,False
6128,complex,59,False
6129,complex,55,False
6130,complex,61,False
6131,complex,62,False
6132,complex,58,False
6133,complex,57,False
6134,complex,393,False
6135,complex,65,False
6136,complex,64,False
6137,complex,59,False
6138,complex,61,False
6139,complex,64,False
6140,complex,55,False
6141,complex,59,False
6142,complex,59,False
6143,complex,56,False
6144,complex,67,False
6145,complex,59,False
6146,complex,58,False
6147,complex,61,False
6148,complex,63,False
6149,complex,59,False
6150,complex,377,False
6151,complex,386,False
6152,complex,60,False
6153,complex,376,False
6154,complex,58,False
6155,complex,57,False
6156,complex,60,False
6157,complex,60,False
6158,complex,67,False
6159,complex,59,False
6160,complex,60,False
6161,complex,58,False
6162,complex,58,False
6163,complex,55,False
6164,complex,61,False
6165,complex,389,False
6166,complex,64,False
6167,complex,68,False
6168,complex,59,False
6169,complex,55,False
6170,complex,62,False
6171,complex,58,False
6172,complex,58,False
6173,complex,61,False
6174,complex,63,False
6175,complex,63,False
6176,complex,56,False
6177,complex,57,False
6178,complex,55,False
6179,complex,60,False
6180,complex,56,False
6181,complex,55,False
6182,complex,70,False
6183,complex,62,False
6184,complex,57,False
6185,complex,59,False
6186,complex,60,False
6187,complex,60,False
6188,complex,380,False
6189,complex,60,False
6190,complex,55,False
6191,complex,379,False
6192,complex,61,False
6193,complex,58,False
6194,complex,59,False
6195,complex,59,False
6196,complex,57,False
6197,complex,383,False
6198,complex,57,False
6199,complex,57,False
6200,complex,58,False
6201,complex,62,False
6202,complex,55,False
6203,complex,56,False
6204,complex,60,False
6205,complex,380,False
6206,complex,59,False
6207,complex,56,False
6208,complex,61,False
6209,complex,55,False
6210,complex,64,False
6211,complex,56,False
6212,complex,57,False
6213,complex,61,False
6214,complex,59,False
6215,complex,56,False
6216,complex,59,False
6217,complex,59,False
6218,complex,65,False
6219,complex,58,False
6220,complex,63,False
6221,complex,57,False
6222,complex,61,False
6223,complex,61,False
6224,complex,63,False
6225,complex,56,False
6226,complex,377,False
6227,complex,58,False
6228,complex,73,False
6229,complex,58,False
6230,complex,60,False
6231,complex,57,False
6232,complex,57,False
6233,complex,61,False
6234,complex,56,False
6235,complex,56,False
6236,complex,63,False
6237,complex,57,False
6238,complex,59,False
6239,complex,58,False
6240,complex,379,False
6241,complex,59,False
6242,complex,55,False
6243,complex,60,False
6244,complex,56,False
6245,complex,66,False
6246,complex,61,False
6247,complex,56,False
6248,complex,62,False
6249,complex,62,False
6250,complex,55,False
6251,complex,58,False
6252,complex,54,False
6253,complex,63,False
6254,complex,58,False
6255,complex,55,False
6256,complex,58,False
6257,complex,60,False
6258,complex,55,False
6259,complex,378,False
6260,complex,60,False
6261,complex,377,False
6262,complex,57,False
6263,complex,58,False
6264,complex,64,False
6265,complex,58,False
6266,complex,62,False
6267,complex,55,False
6268,complex,62,False
6269,complex,59,False
6270,complex,64,False
6271,complex,62,False
6272,complex,381,False
6273,complex,60,False
6274,complex,59,False
6275,complex,58,False
6276,complex,58,False
6277,complex,60,False
6278,complex,71,False
6279,complex,54,False
6280,complex,57,False
6281,complex,55,False
6282,complex,58,False
6283,complex,54,False
6284,complex,55,False
6285,complex,60,False
6286,complex,58,False
6287,complex,61,False
6288,complex,61,False
6289,complex,55,False
6290,complex,66,False
6291,complex,56,False
6292,complex,59,False
6293,complex,58,False
6294,complex,381,False
6295,complex,57,False
6296,complex,56,False
6297,complex,57,False
6298,complex,58,False
6299,complex,68,False
6300,complex,375,False
6301,complex,65,False
6302,complex,57,False
6303,complex,61,False
6304,complex,60,False
6305,complex,63,False
6306,complex,57,False
6307,complex,61,False
6308,complex,62,False
6309,complex,58,False
6310,complex,67,False
6311,complex,66,False
6312,complex,56,False
6313,complex,63,False
6314,complex,61,False
6315,complex,59,False
6316,complex,58,False
6317,complex,57,False
6318,complex,60,False
6319,complex,59,False
6320,complex,55,False
6321,complex,56,False
6322,complex,56,False
6323,complex,55,False
6324,complex,56,False
6325,complex,63,False
6326,complex,61,False
6327,complex,379,False
6328,complex,62,False
6329,complex,59,False
6330,complex,61,False
6331,complex,60,False
6332,complex,58,False
6333,complex,60,False
6334,complex,55,False
6335,complex,56,False
6336,complex,57,False
6337,complex,63,False
6338,complex,57,False
6339,complex,58,False
6340,complex,59,False
6341,complex,60,False
6342,complex,54,False
6343,complex,56,False
6344,complex,57,False
6345,complex,59,False
6346,complex,57,False
6347,complex,59,False
6348,complex,384,False
6349,complex,56,False
6350,complex,59,False
6351,complex,62,False
6352,complex,378,False
6353,complex,55,False
6354,complex,60,False
6355,complex,60,False
6356,complex,57,False
6357,complex,55,False
6358,complex,58,False
6359,complex,58,False
6360,complex,60,False
6361,complex,59,False
6362,complex,56,False
6363,complex,64,False
6364,complex,63,False
6365,complex,57,False
6366,complex,58,False
6367,complex,58,False
6368,complex,63,False
6369,complex,55,False
6370,complex,57,False
6371,complex,60,False
6372,complex,55,False
6373,complex,63,False
6374,complex,58,False
6375,complex,59,False
6376,complex,63,False
6377,complex,59,False
6378,complex,57,False
6379,complex,57,False
6380,complex,63,False
6381,complex,61,False
6382,complex,65,False
6383,complex,57,False
6384,complex,58,False
6385,complex,59,False
6386,complex,56,False
6387,complex,62,False
6388,complex,382,False
6389,complex,56,False
6390,complex,58,False
6391,complex,59,False
6392,complex,59,False
6393,complex,54,False
6394,complex,63,False
6395,complex,66,False
6396,complex,63,False
6397,complex,65,False
6398,complex,59,False
6399,complex,58,False
6400,complex,57,False
6401,complex,58,False
6402,complex,59,False
6403,complex,64,False
6404,complex,57,False
6405,complex,59,False
6406,complex,56,False
6407,complex,59,False
6408,complex,388,False
6409,complex,70,False
6410,complex,63,False
6411,complex,58,False
6412,complex,64,False
6413,complex,56,False
6414,complex,56,False
6415,complex,54,False
6416,complex,58,False
6417,complex,54,False
6418,complex,57,False
6419,complex,377,False
6420,complex,65,False
6421,complex,59,False
6422,complex,56,False
6423,complex,62,False
6424,complex,62,False
6425,complex,59,False
6426,complex,58,False
6427,complex,387,False
6428,complex,60,False
6429,complex,60,False
6430,complex,56,False
6431,complex,59,False
6432,complex,58,False
6433,complex,57,False
6434,complex,58,False
6435,complex,65,False
6436,complex,58,False
6437,complex,58,False
6438,complex,65,False
6439,complex,67,False
6440,complex,56,False
6441,complex,60,False
6442,complex,57,False
6443,complex,59,False
6444,complex,61,False
6445,complex,57,False
6446,complex,58,False
6447,complex,55,False
6448,complex,59,False
6449,complex,61,False
6450,complex,56,False
6451,complex,62,False
6452,complex,59,False
6453,complex,57,False
6454,complex,57,False
6455,complex,69,False
6456,complex,59,False
6457,complex,57,False
6458,complex,61,False
6459,complex,60,False
6460,complex,59,False
6461,complex,60,False
6462,complex,54,False
6463,complex,60,False
6464,complex,64,False
6465,complex,59,False
6466,complex,63,False
6467,complex,59,False
6468,complex,58,False
6469,complex,59,False
6470,complex,375,False
6471,complex,71,False
6472,complex,64,False
6473,complex,68,False
6474,complex,56,False
6475,complex,59,False
6476,complex,64,False
6477,complex,375,False
6478,complex,66,False
6479,complex,55,False
6480,complex,55,False
6481,complex,56,False
6482,complex,58,False
6483,complex,58,False
6484,complex,60,False
6485,complex,390,False
6486,complex,60,False
6487,complex,57,False
6488,complex,58,False
6489,complex,58,False
6490,complex,59,False
6491,complex,61,False
6492,complex,55,False
6493,complex,56,False
6494,complex,58,False
6495,complex,64,False
6496,complex,58,False
6497,complex,58,False
6498,complex,66,False
6499,complex,59,False
6500,complex,58,False
6501,complex,59,False
6502,complex,61,False
6503,complex,58,False
6504,complex,63,False
6505,complex,64,False
6506,complex,58,False
6507,complex,62,False
6508,complex,61,False
6509,complex,60,False
6510,complex,60,False
6511,complex,56,False
6512,complex,61,False
6513,complex,391,False
6514,complex,60,False
6515,complex,60,False
6516,complex,61,False
6517,complex,60,False
6518,complex,59,False
6519,complex,65,False
6520,complex,55,False
6521,complex,62,False
6522,complex,57,False
6523,complex,68,False
6524,complex,57,False
6525,complex,62,False
6526,complex,67,False
6527,complex,59,False
6528,complex,385,False
6529,complex,57,False
6530,complex,62,False
6531,complex,57,False
6532,complex,57,False
6533,complex,61,False
6534,complex,63,False
6535,complex,73,False
6536,complex,62,False
6537,complex,56,False
6538,complex,62,False
6539,complex,59,False
6540,complex,378,False
6541,complex,58,False
6542,complex,59,False
6543,complex,55,False
6544,complex,57,False
6545,complex,60,False
6546,complex,56,False
6547,complex,57,False
6548,complex,56,False
6549,complex,59,False
6550,complex,56,False
6551,complex,389,False
6552,complex,65,False
6553,complex,58,False
6554,complex,61,False
6555,complex,63,False
6556,complex,58,False
6557,complex,58,False
6558,complex,61,False
6559,complex,62,False
6560,complex,54,False
6561,complex,59,False
6562,complex,56,False
6563,complex,58,False
6564,complex,57,False
6565,complex,63,False
6566,complex,60,False
6567,complex,379,False
6568,complex,59,False
6569,complex,58,False
6570,complex,61,False
6571,complex,61,False
6572,complex,59,False
6573,complex,62,False
6574,complex,56,False
6575,complex,376,False
6576,complex,56,False
6577,complex,58,False
6578,complex,375,False
6579,complex,57,False
6580,complex,58,False
6581,complex,58,False
6582,complex,56,False
6583,complex,57,False
6584,complex,377,False
6585,complex,56,False
6586,complex,377,False
6587,complex,67,False
6588,complex,55,False
6589,complex,55,False
6590,complex,63,False
6591,complex,60,False
6592,complex,55,False
6593,complex,377,False
6594,complex,60,False
6595,complex,64,False
6596,complex,56,False
6597,complex,58,False
6598,complex,57,False
6599,complex,378,False
6600,complex,57,False
6601,complex,55,False
6602,complex,55,False
6603,complex,64,False
6604,complex,58,False
6605,complex,64,False
6606,complex,61,False
6607,complex,57,False
6608,complex,58,False
6609,complex,380,False
6610,complex,60,False
6611,complex,54,False
6612,complex,58,False
6613,complex,59,False
6614,complex,58,False
6615,complex,57,False
6616,complex,58,False
6617,complex,63,False
6618,complex,375,False
6619,complex,57,False
6620,complex,57,False
6621,complex,64,False
6622,complex,56,False
6623,complex,62,False
6624,complex,63,False
6625,complex,56,False
6626,complex,389,False
6627,complex,62,False
6628,complex,58,False
6629,complex,58,False
6630,complex,57,False
6631,complex,68,False
6632,complex,57,False
6633,complex,56,False
6634,complex,59,False
6635,complex,55,False
6636,complex,63,False
6637,complex,59,False
6638,complex,59,False
6639,complex,60,False
6640,complex,60,False
6641,complex,62,False
6642,complex,384,False
6643,complex,62,False
6644,complex,61,False
6645,complex,57,False
6646,complex,58,False
6647,complex,61,False
6648,complex,58,False
6649,complex,60,False
6650,complex,57,False
6651,complex,380,False
6652,complex,56,False
6653,complex,55,False
6654,complex,58,False
6655,complex,58,False
6656,complex,57,False
6657,complex,62,False
6658,complex,66,False
6659,complex,58,False
6660,complex,58,False
6661,complex,55,False
6662,complex,650,False
6663,complex,57,False
6664,complex,56,False
6665,complex,69,False
6666,complex,59,False
6667,complex,57,False
6668,complex,62,False
6669,complex,57,False
6670,complex,58,False
6671,complex,63,False
6672,complex,57,False
6673,complex,66,False
6674,complex,61,False
6675,complex,57,False
6676,complex,59,False
6677,complex,60,False
6678,complex,376,False
6679,complex,55,False
6680,complex,56,False
6681,complex,64,False
6682,complex,57,False
6683,complex,59,False
6684,complex,375,False
6685,complex,59,False
6686,complex,64,False
6687,complex,62,False
6688,complex,57,False
6689,complex,62,False
6690,complex,59,False
6691,complex,62,False
6692,complex,54,False
6693,complex,57,False
6694,complex,57,False
6695,complex,58,False
6696,complex,59,False
6697,complex,54,False
6698,complex,60,False
6699,complex,380,False
6700,complex,389,False
6701,complex,56,False
6702,complex,377,False
6703,complex,380,False
6704,complex,59,False
6705,complex,57,False
6706,complex,56,False
6707,complex,60,False
6708,complex,61,False
6709,complex,58,False
6710,complex,61,False
6711,complex,55,False
6712,complex,56,False
6713,complex,58,False
6714,complex,377,False
6715,complex,58,False
6716,complex,55,False
6717,complex,63,False
6718,complex,63,False
6719,complex,60,False
6720,complex,63,False
6721,complex,57,False
6722,complex,57,False
6723,complex,67,False
6724,complex,54,False
6725,complex,63,False
6726,complex,57,False
6727,complex,62,False
6728,complex,400,False
6729,complex,59,False
6730,complex,61,False
6731,complex,66,False
6732,complex,379,False
6733,complex,58,False
6734,complex,58,False
6735,complex,388,False
6736,complex,63,False
6737,complex,57,False
6738,complex,60,False
6739,complex,61,False
6740,complex,59,False
6741,complex,59,False
6742,complex,383,False
6743,complex,57,False
6744,complex,65,False
6745,complex,62,False
6746,complex,57,False
6747,complex,64,False
6748,complex,378,False
6749,complex,56,False
6750,complex,57,False
