4004,Moderate,0.6363636363636364,11,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0
4077,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081,Moderate,0.3888888888888889,18,11,6,0,0,0,0,0,0,0,0,0,0,0,0,1
4104,Asymmetric,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,Asymmetric,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,Asymmetric,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4182,Moderate,0.6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
4242,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4976,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4998,Strong,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5091,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,Weak,0.13636363636363635,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5095,Moderate,0.5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Asymmetric,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Weak,0.14285714285714285,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Asymmetric,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Asymmetric,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Asymmetric,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,Moderate,0.6666666666666666,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
